awb_number,batch_id,courier_,merchant_id,city,tier,discrepancy_type,expected_value,actual_value,variance_rs,severity,detected_at
AWB100660,BATCH-A,Delhivery,M-008,Indore,Tier-2,COD_SHORT_REMITTANCE,4605.0,4360.0,245.0,MEDIUM,2026-09-14 22:10:12.726074
AWB100663,BATCH-D,Kwikship,M-001,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,193.0,193.0,MEDIUM,2026-09-14 22:11:31.631484
AWB100667,BATCH-B,DTDC,M-009,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,188.0,188.0,MEDIUM,2026-09-14 22:11:31.631484
AWB100673,BATCH-D,Shiprocket,M-010,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,175.0,175.0,MEDIUM,2026-09-14 22:11:31.631484
AWB100675,BATCH-C,Bluedart,M-019,Lucknow,Tier-3,WEIGHT_DISPUTE,2.78,3.47,41.0,LOW,2026-09-14 22:11:31.453814
AWB100683,BATCH-B,Shiprocket,M-016,Jaipur,Tier-3,OVERDUE_REMITTANCE,14.0,21.0,5047.0,MEDIUM,2026-09-14 22:11:31.791087
AWB100691,BATCH-D,DTDC,M-019,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,145.0,145.0,MEDIUM,2026-09-14 22:11:31.631484
AWB100698,BATCH-C,Bluedart,M-015,Lucknow,Tier-3,WEIGHT_DISPUTE,2.84,3.62,47.0,LOW,2026-09-14 22:11:31.453814
AWB100700,BATCH-C,DTDC,M-010,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB100702,BATCH-A,Bluedart,M-006,Lucknow,Tier-3,WEIGHT_DISPUTE,3.2,4.2,60.0,LOW,2026-09-14 22:11:31.453814
AWB100704,BATCH-A,Bluedart,M-014,Lucknow,Tier-3,WEIGHT_DISPUTE,2.08,2.52,27.0,LOW,2026-09-14 22:11:31.453814
AWB100712,BATCH-B,DTDC,M-019,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB100726,BATCH-A,Delhivery,M-018,Indore,Tier-2,COD_SHORT_REMITTANCE,4142.0,3954.0,188.0,MEDIUM,2026-09-14 22:10:12.726074
AWB100731,BATCH-A,Delhivery,M-017,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,189.0,189.0,MEDIUM,2026-09-14 22:11:31.631484
AWB100732,BATCH-C,Bluedart,M-019,Lucknow,Tier-3,WEIGHT_DISPUTE,1.65,2.18,32.0,LOW,2026-09-14 22:11:31.453814
AWB100740,BATCH-A,DTDC,M-016,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB100742,BATCH-B,Delhivery,M-016,Lucknow,Tier-3,COD_SHORT_REMITTANCE,3857.0,3698.0,159.0,MEDIUM,2026-09-14 22:10:12.726074
AWB100745,BATCH-C,DTDC,M-019,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB100748,BATCH-C,Delhivery,M-009,Lucknow,Tier-3,COD_SHORT_REMITTANCE,4560.0,4265.0,295.0,MEDIUM,2026-09-14 22:10:12.726074
AWB100749,BATCH-D,Shiprocket,M-010,Delhi,Tier-1,OVERDUE_REMITTANCE,14.0,19.0,4033.0,MEDIUM,2026-09-14 22:11:31.791087
AWB100750,BATCH-B,Delhivery,M-012,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,194.0,194.0,MEDIUM,2026-09-14 22:11:31.631484
AWB100762,BATCH-A,Kwikship,M-019,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,159.0,159.0,MEDIUM,2026-09-14 22:11:31.631484
AWB100765,BATCH-B,Shiprocket,M-001,Lucknow,Tier-3,OVERDUE_REMITTANCE,14.0,21.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB100772,BATCH-C,DTDC,M-010,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB100776,BATCH-A,Shiprocket,M-013,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,235.0,235.0,MEDIUM,2026-09-14 22:11:31.631484
AWB100778,BATCH-A,DTDC,M-014,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,128.0,128.0,MEDIUM,2026-09-14 22:11:31.631484
AWB100779,BATCH-B,Kwikship,M-007,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,244.0,244.0,MEDIUM,2026-09-14 22:11:31.631484
AWB100782,BATCH-D,Bluedart,M-009,Lucknow,Tier-3,WEIGHT_DISPUTE,6.21,7.85,99.0,LOW,2026-09-14 22:11:31.453814
AWB100792,BATCH-B,Delhivery,M-006,Jaipur,Tier-3,COD_SHORT_REMITTANCE,3630.0,3358.0,272.0,MEDIUM,2026-09-14 22:10:12.726074
AWB100798,BATCH-D,DTDC,M-005,Pune,Tier-2,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB100799,BATCH-B,DTDC,M-014,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB100804,BATCH-C,Kwikship,M-010,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,106.9,0.0,LOW,2026-09-14 22:11:32.038362
AWB100811,BATCH-A,Bluedart,M-017,Jaipur,Tier-3,WEIGHT_DISPUTE,7.36,8.74,83.0,LOW,2026-09-14 22:11:31.453814
AWB100819,BATCH-B,Shiprocket,M-002,Delhi,Tier-1,OVERDUE_REMITTANCE,14.0,22.0,5291.0,MEDIUM,2026-09-14 22:11:31.791087
AWB100822,BATCH-A,Bluedart,M-005,Jaipur,Tier-3,WEIGHT_DISPUTE,1.26,1.52,16.0,LOW,2026-09-14 22:11:31.453814
AWB100831,BATCH-D,Delhivery,M-011,Lucknow,Tier-3,COD_SHORT_REMITTANCE,3260.0,3007.0,253.0,MEDIUM,2026-09-14 22:10:12.726074
AWB100838,BATCH-A,Shiprocket,M-018,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,139.0,139.0,MEDIUM,2026-09-14 22:11:31.631484
AWB100839,BATCH-D,Shiprocket,M-012,Indore,Tier-2,DUPLICATE_SETTLEMENT,1.0,2.0,4430.0,HIGH,2026-09-14 22:11:31.913657
AWB100839,BATCH-DUP,Shiprocket,M-012,Indore,Tier-2,DUPLICATE_SETTLEMENT,1.0,2.0,4430.0,HIGH,2026-09-14 22:11:31.913657
AWB100840,BATCH-D,Bluedart,M-018,Lucknow,Tier-3,WEIGHT_DISPUTE,4.85,6.07,74.0,LOW,2026-09-14 22:11:31.453814
AWB100850,BATCH-B,Delhivery,M-018,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,133.0,133.0,MEDIUM,2026-09-14 22:11:31.631484
AWB100855,BATCH-D,Delhivery,M-001,Pune,Tier-2,COD_SHORT_REMITTANCE,5170.0,4820.0,350.0,MEDIUM,2026-09-14 22:10:12.726074
AWB100857,BATCH-A,Shiprocket,M-020,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,107.0,107.0,MEDIUM,2026-09-14 22:11:31.631484
AWB100865,BATCH-D,Shiprocket,M-008,Delhi,Tier-1,OVERDUE_REMITTANCE,14.0,27.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB100874,BATCH-C,Bluedart,M-014,Delhi,Tier-1,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB100874,BATCH-DUP,Bluedart,M-014,Delhi,Tier-1,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB100875,BATCH-B,DTDC,M-003,Indore,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB100878,BATCH-D,Shiprocket,M-020,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,212.0,212.0,MEDIUM,2026-09-14 22:11:31.631484
AWB100880,BATCH-A,Bluedart,M-001,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,175.0,175.0,MEDIUM,2026-09-14 22:11:31.631484
AWB100885,BATCH-D,Shiprocket,M-002,Pune,Tier-2,OVERDUE_REMITTANCE,14.0,20.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB100896,BATCH-B,Shiprocket,M-018,Indore,Tier-2,OVERDUE_REMITTANCE,14.0,18.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB100921,BATCH-D,Bluedart,M-005,Jaipur,Tier-3,WEIGHT_DISPUTE,7.31,8.83,92.0,LOW,2026-09-14 22:11:31.453814
AWB100922,BATCH-A,DTDC,M-002,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,163.0,163.0,MEDIUM,2026-09-14 22:11:31.631484
AWB100923,BATCH-D,Shiprocket,M-005,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,163.0,163.0,MEDIUM,2026-09-14 22:11:31.631484
AWB100928,BATCH-C,Delhivery,M-007,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,217.0,217.0,MEDIUM,2026-09-14 22:11:31.631484
AWB100935,BATCH-C,Delhivery,M-010,Pune,Tier-2,COD_SHORT_REMITTANCE,3630.0,3425.0,205.0,MEDIUM,2026-09-14 22:10:12.726074
AWB100936,BATCH-A,Bluedart,M-007,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,227.0,227.0,MEDIUM,2026-09-14 22:11:31.631484
AWB100938,BATCH-A,Kwikship,M-004,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,179.0,179.0,MEDIUM,2026-09-14 22:11:31.631484
AWB100953,BATCH-D,Kwikship,M-018,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,196.0,196.0,MEDIUM,2026-09-14 22:11:31.631484
AWB100958,BATCH-D,Shiprocket,M-019,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,117.0,117.0,MEDIUM,2026-09-14 22:11:31.631484
AWB100960,BATCH-C,Kwikship,M-012,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,122.0,0.0,LOW,2026-09-14 22:11:32.038362
AWB100961,BATCH-D,DTDC,M-005,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB100963,BATCH-B,Kwikship,M-013,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,124.5,0.0,LOW,2026-09-14 22:11:32.038362
AWB100970,BATCH-D,DTDC,M-004,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB100971,BATCH-A,Kwikship,M-015,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,108.7,0.0,LOW,2026-09-14 22:11:32.038362
AWB100976,BATCH-D,Kwikship,M-006,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,108.8,0.0,LOW,2026-09-14 22:11:32.038362
AWB100977,BATCH-C,Bluedart,M-004,Lucknow,Tier-3,WEIGHT_DISPUTE,7.27,8.93,99.0,LOW,2026-09-14 22:11:31.453814
AWB100992,BATCH-D,DTDC,M-013,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB100995,BATCH-B,Bluedart,M-001,Jaipur,Tier-3,WEIGHT_DISPUTE,2.21,2.76,33.0,LOW,2026-09-14 22:11:31.453814
AWB100996,BATCH-C,Kwikship,M-002,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,138.4,0.0,LOW,2026-09-14 22:11:32.038362
AWB101000,BATCH-C,DTDC,M-007,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB101001,BATCH-A,DTDC,M-007,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB101002,BATCH-D,Kwikship,M-005,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,137.3,0.0,LOW,2026-09-14 22:11:32.038362
AWB101009,BATCH-B,Delhivery,M-011,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,147.0,147.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101011,BATCH-A,DTDC,M-015,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB101013,BATCH-A,Shiprocket,M-011,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,203.0,203.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101026,BATCH-A,Bluedart,M-011,Jaipur,Tier-3,WEIGHT_DISPUTE,4.2,5.34,68.0,LOW,2026-09-14 22:11:31.453814
AWB101029,BATCH-D,DTDC,M-011,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB101030,BATCH-A,Delhivery,M-001,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,239.0,239.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101036,BATCH-B,Delhivery,M-008,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,151.0,151.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101044,BATCH-A,Kwikship,M-005,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,228.0,228.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101046,BATCH-B,Delhivery,M-003,Indore,Tier-2,COD_SHORT_REMITTANCE,4205.0,3884.0,321.0,MEDIUM,2026-09-14 22:10:12.726074
AWB101052,BATCH-A,Kwikship,M-013,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,132.7,0.0,LOW,2026-09-14 22:11:32.038362
AWB101053,BATCH-B,Kwikship,M-016,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,104.8,0.0,LOW,2026-09-14 22:11:32.038362
AWB101059,BATCH-D,Bluedart,M-013,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,241.0,241.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101065,BATCH-B,DTDC,M-018,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB101076,BATCH-A,Bluedart,M-009,Lucknow,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB101076,BATCH-DUP,Bluedart,M-009,Lucknow,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB101077,BATCH-D,Delhivery,M-009,Pune,Tier-2,COD_SHORT_REMITTANCE,3490.0,3253.0,237.0,MEDIUM,2026-09-14 22:10:12.726074
AWB101083,BATCH-A,Kwikship,M-015,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,114.5,0.0,LOW,2026-09-14 22:11:32.038362
AWB101084,BATCH-D,Bluedart,M-002,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,170.0,170.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101087,BATCH-C,DTDC,M-008,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,133.0,133.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101099,BATCH-A,Shiprocket,M-002,Jaipur,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,4231.0,HIGH,2026-09-14 22:11:31.913657
AWB101099,BATCH-DUP,Shiprocket,M-002,Jaipur,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,4231.0,HIGH,2026-09-14 22:11:31.913657
AWB101103,BATCH-A,Kwikship,M-009,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,130.4,0.0,LOW,2026-09-14 22:11:32.038362
AWB101103,BATCH-A,Kwikship,M-009,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,165.0,165.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101104,BATCH-C,Shiprocket,M-005,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,101.0,101.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101112,BATCH-A,DTDC,M-020,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,213.0,213.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101130,BATCH-D,Shiprocket,M-013,Indore,Tier-2,OVERDUE_REMITTANCE,14.0,20.0,3294.0,MEDIUM,2026-09-14 22:11:31.791087
AWB101135,BATCH-C,Delhivery,M-011,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,237.0,237.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101140,BATCH-B,Kwikship,M-010,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,117.0,117.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101143,BATCH-D,Bluedart,M-002,Lucknow,Tier-3,WEIGHT_DISPUTE,6.53,8.2,100.0,MEDIUM,2026-09-14 22:11:31.453814
AWB101148,BATCH-C,Bluedart,M-015,Lucknow,Tier-3,WEIGHT_DISPUTE,1.71,2.21,30.0,LOW,2026-09-14 22:11:31.453814
AWB101149,BATCH-A,Delhivery,M-018,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,223.0,223.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101153,BATCH-A,Kwikship,M-003,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,207.0,207.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101167,BATCH-A,DTDC,M-003,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB101169,BATCH-B,DTDC,M-013,Indore,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB101174,BATCH-C,Shiprocket,M-010,Indore,Tier-2,OVERDUE_REMITTANCE,14.0,23.0,1991.0,MEDIUM,2026-09-14 22:11:31.791087
AWB101177,BATCH-B,DTDC,M-016,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB101182,BATCH-B,Bluedart,M-007,Lucknow,Tier-3,WEIGHT_DISPUTE,8.11,10.71,156.0,MEDIUM,2026-09-14 22:11:31.453814
AWB101183,BATCH-C,Kwikship,M-007,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,100.9,0.0,LOW,2026-09-14 22:11:32.038362
AWB101185,BATCH-C,Kwikship,M-009,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,135.1,0.0,LOW,2026-09-14 22:11:32.038362
AWB101187,BATCH-B,DTDC,M-009,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB101189,BATCH-B,Bluedart,M-003,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,120.0,120.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101194,BATCH-C,Delhivery,M-011,Jaipur,Tier-3,COD_SHORT_REMITTANCE,5598.0,5302.0,296.0,MEDIUM,2026-09-14 22:10:12.726074
AWB101202,BATCH-A,Bluedart,M-015,Lucknow,Tier-3,WEIGHT_DISPUTE,4.86,5.74,53.0,LOW,2026-09-14 22:11:31.453814
AWB101206,BATCH-C,Delhivery,M-002,Pune,Tier-2,COD_SHORT_REMITTANCE,3652.0,3505.0,147.0,MEDIUM,2026-09-14 22:10:12.726074
AWB101208,BATCH-A,DTDC,M-011,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB101209,BATCH-D,DTDC,M-004,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB101218,BATCH-A,Kwikship,M-003,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,133.4,0.0,LOW,2026-09-14 22:11:32.038362
AWB101221,BATCH-D,Delhivery,M-003,Mumbai,Tier-1,COD_SHORT_REMITTANCE,4015.0,3854.0,161.0,MEDIUM,2026-09-14 22:10:12.726074
AWB101228,BATCH-C,DTDC,M-017,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB101230,BATCH-A,Bluedart,M-013,Lucknow,Tier-3,WEIGHT_DISPUTE,6.47,8.02,93.0,LOW,2026-09-14 22:11:31.453814
AWB101232,BATCH-A,Delhivery,M-002,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,189.0,189.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101235,BATCH-C,DTDC,M-001,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,140.0,140.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101238,BATCH-A,Bluedart,M-011,Jaipur,Tier-3,WEIGHT_DISPUTE,6.68,8.3,97.0,LOW,2026-09-14 22:11:31.453814
AWB101255,BATCH-C,Shiprocket,M-014,Mumbai,Tier-1,OVERDUE_REMITTANCE,14.0,26.0,3812.0,MEDIUM,2026-09-14 22:11:31.791087
AWB101258,BATCH-A,Kwikship,M-010,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,133.0,133.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101275,BATCH-D,Kwikship,M-007,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,205.0,205.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101292,BATCH-D,Kwikship,M-010,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,103.9,0.0,LOW,2026-09-14 22:11:32.038362
AWB101295,BATCH-D,Bluedart,M-015,Jaipur,Tier-3,WEIGHT_DISPUTE,4.88,6.26,83.0,LOW,2026-09-14 22:11:31.453814
AWB101300,BATCH-B,Shiprocket,M-016,Delhi,Tier-1,OVERDUE_REMITTANCE,14.0,19.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB101304,BATCH-D,DTDC,M-009,Pune,Tier-2,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB101304,BATCH-D,DTDC,M-009,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,230.0,230.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101309,BATCH-C,Shiprocket,M-012,Mumbai,Tier-1,OVERDUE_REMITTANCE,14.0,22.0,2687.0,MEDIUM,2026-09-14 22:11:31.791087
AWB101314,BATCH-B,Bluedart,M-009,Lucknow,Tier-3,WEIGHT_DISPUTE,3.12,4.02,54.0,LOW,2026-09-14 22:11:31.453814
AWB101316,BATCH-B,Kwikship,M-020,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,114.1,0.0,LOW,2026-09-14 22:11:32.038362
AWB101324,BATCH-A,Kwikship,M-012,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,126.6,0.0,LOW,2026-09-14 22:11:32.038362
AWB101325,BATCH-A,Shiprocket,M-018,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,242.0,242.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101326,BATCH-C,Delhivery,M-019,Pune,Tier-2,COD_SHORT_REMITTANCE,3826.0,3623.0,203.0,MEDIUM,2026-09-14 22:10:12.726074
AWB101328,BATCH-D,Delhivery,M-003,Lucknow,Tier-3,COD_SHORT_REMITTANCE,5466.0,5255.0,211.0,MEDIUM,2026-09-14 22:10:12.726074
AWB101346,BATCH-B,Bluedart,M-018,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,144.0,144.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101347,BATCH-D,Kwikship,M-011,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,102.7,0.0,LOW,2026-09-14 22:11:32.038362
AWB101349,BATCH-C,Bluedart,M-002,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,226.0,226.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101360,BATCH-B,Delhivery,M-008,Mumbai,Tier-1,COD_SHORT_REMITTANCE,4430.0,4188.0,242.0,MEDIUM,2026-09-14 22:10:12.726074
AWB101377,BATCH-D,Delhivery,M-012,Delhi,Tier-1,COD_SHORT_REMITTANCE,3946.0,3825.0,121.0,MEDIUM,2026-09-14 22:10:12.726074
AWB101382,BATCH-B,Bluedart,M-010,Lucknow,Tier-3,WEIGHT_DISPUTE,7.32,9.5,131.0,MEDIUM,2026-09-14 22:11:31.453814
AWB101384,BATCH-A,DTDC,M-018,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB101389,BATCH-D,Kwikship,M-016,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,120.0,120.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101391,BATCH-D,Delhivery,M-001,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,136.0,136.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101399,BATCH-D,Bluedart,M-003,Lucknow,Tier-3,WEIGHT_DISPUTE,1.97,2.51,32.0,LOW,2026-09-14 22:11:31.453814
AWB101404,BATCH-D,DTDC,M-003,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB101405,BATCH-D,Kwikship,M-009,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,121.5,0.0,LOW,2026-09-14 22:11:32.038362
AWB101411,BATCH-B,DTDC,M-018,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,184.0,184.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101415,BATCH-A,Kwikship,M-018,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,117.8,0.0,LOW,2026-09-14 22:11:32.038362
AWB101419,BATCH-C,Bluedart,M-018,Jaipur,Tier-3,WEIGHT_DISPUTE,8.03,10.45,145.0,MEDIUM,2026-09-14 22:11:31.453814
AWB101421,BATCH-D,DTDC,M-015,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB101424,BATCH-C,Shiprocket,M-014,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,203.0,203.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101443,BATCH-A,Kwikship,M-016,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,194.0,194.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101444,BATCH-A,Bluedart,M-017,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,142.0,142.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101450,BATCH-D,Delhivery,M-007,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,170.0,170.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101454,BATCH-A,Bluedart,M-009,Lucknow,Tier-3,WEIGHT_DISPUTE,0.82,0.99,10.0,LOW,2026-09-14 22:11:31.453814
AWB101461,BATCH-A,Bluedart,M-003,Lucknow,Tier-3,WEIGHT_DISPUTE,0.86,1.04,11.0,LOW,2026-09-14 22:11:31.453814
AWB101465,BATCH-C,DTDC,M-018,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,227.0,227.0,MEDIUM,2026-09-14 22:11:31.631484
AWB101482,BATCH-B,Bluedart,M-009,Lucknow,Tier-3,WEIGHT_DISPUTE,7.89,9.99,126.0,MEDIUM,2026-09-14 22:11:31.453814
