kpi_date,courier_,city,tier,orders,disputed_awbs,leakage_rs,avg_dso_days
2026-08-08,DTDC,Jaipur,Tier-3,13,6,202.0,6.14
2026-08-08,DTDC,Lucknow,Tier-3,12,5,4209.0,5.0
2026-08-08,Kwikship,Mumbai,Tier-1,4,0,0.0,4.5
2026-08-08,Kwikship,Delhi,Tier-1,9,0,0.0,5.44
2026-08-08,Kwikship,Pune,Tier-2,8,1,233.0,5.38
2026-08-08,Kwikship,Indore,Tier-2,10,1,123.0,5.3
2026-08-08,Kwikship,Jaipur,Tier-3,7,4,493.0,3.7
2026-08-08,Kwikship,Lucknow,Tier-3,9,3,0.0,6.89
2026-08-09,Delhivery,Mumbai,Tier-1,6,1,287.0,6.83
2026-08-09,Delhivery,Delhi,Tier-1,9,3,595.0,5.0
2026-08-09,Delhivery,Pune,Tier-2,6,1,125.0,6.5
2026-08-09,Delhivery,Indore,Tier-2,9,1,326.0,7.11
2026-08-09,Delhivery,Jaipur,Tier-3,12,4,1112.0,6.58
2026-08-09,Delhivery,Lucknow,Tier-3,10,2,304.0,4.7
2026-08-09,Bluedart,Mumbai,Tier-1,10,1,193.0,6.3
2026-08-09,Bluedart,Delhi,Tier-1,8,2,274.0,6.63
2026-08-09,Bluedart,Pune,Tier-2,4,1,193.0,5.25
2026-08-09,Bluedart,Indore,Tier-2,4,0,0.0,4.75
2026-08-09,Bluedart,Jaipur,Tier-3,10,7,715.0,6.09
2026-08-09,Bluedart,Lucknow,Tier-3,6,4,325.0,5.83
2026-08-09,Shiprocket,Mumbai,Tier-1,9,2,388.0,6.0
2026-08-09,Shiprocket,Delhi,Tier-1,5,1,9604.0,6.67
2026-08-09,Shiprocket,Pune,Tier-2,9,1,126.0,6.67
2026-08-09,Shiprocket,Indore,Tier-2,9,0,0.0,5.33
2026-08-09,Shiprocket,Jaipur,Tier-3,7,1,130.0,6.71
2026-08-09,Shiprocket,Lucknow,Tier-3,10,0,0.0,6.4
2026-08-09,DTDC,Mumbai,Tier-1,5,3,57.0,6.0
2026-08-09,DTDC,Delhi,Tier-1,9,1,19.0,5.89
2026-08-09,DTDC,Pune,Tier-2,9,4,312.0,5.45
2026-08-09,DTDC,Indore,Tier-2,7,3,46.0,4.86
2026-08-09,DTDC,Jaipur,Tier-3,10,2,26.0,6.0
2026-08-09,DTDC,Lucknow,Tier-3,9,3,51.0,6.89
2026-08-09,Kwikship,Mumbai,Tier-1,11,1,0.0,5.08
2026-08-09,Kwikship,Delhi,Tier-1,10,1,177.0,6.4
2026-08-09,Kwikship,Pune,Tier-2,13,2,700.0,4.75
2026-08-09,Kwikship,Indore,Tier-2,10,2,350.0,6.0
2026-08-09,Kwikship,Jaipur,Tier-3,12,4,182.0,5.85
2026-08-09,Kwikship,Lucknow,Tier-3,6,0,0.0,5.33
2026-08-10,Delhivery,Mumbai,Tier-1,12,5,1051.0,6.42
2026-08-10,Delhivery,Delhi,Tier-1,4,1,368.0,4.5
2026-08-10,Delhivery,Pune,Tier-2,9,1,409.0,4.6
2026-08-10,Delhivery,Indore,Tier-2,8,1,172.0,5.75
2026-08-10,Delhivery,Jaipur,Tier-3,9,2,471.0,5.33
2026-08-10,Delhivery,Lucknow,Tier-3,11,1,108.0,5.27
2026-08-10,Bluedart,Mumbai,Tier-1,9,0,0.0,5.56
2026-08-10,Bluedart,Delhi,Tier-1,14,1,148.0,5.71
2026-08-10,Bluedart,Pune,Tier-2,14,0,0.0,5.93
2026-08-10,Bluedart,Indore,Tier-2,14,0,0.0,5.93
2026-08-10,Bluedart,Jaipur,Tier-3,6,4,167.0,5.17
2026-08-10,Bluedart,Lucknow,Tier-3,7,5,549.0,4.38
2026-08-10,Shiprocket,Mumbai,Tier-1,6,0,0.0,6.67
2026-08-10,Shiprocket,Delhi,Tier-1,5,1,117.0,5.6
2026-08-10,Shiprocket,Pune,Tier-2,5,0,0.0,5.4
2026-08-10,Shiprocket,Indore,Tier-2,2,0,0.0,6.5
2026-08-10,Shiprocket,Jaipur,Tier-3,8,0,0.0,6.0
2026-08-10,Shiprocket,Lucknow,Tier-3,5,0,0.0,6.6
2026-08-10,DTDC,Mumbai,Tier-1,9,4,64.0,6.44
2026-08-10,DTDC,Delhi,Tier-1,8,5,294.0,5.25
2026-08-10,DTDC,Pune,Tier-2,9,4,65.0,6.22
2026-08-10,DTDC,Indore,Tier-2,8,4,415.0,5.13
2026-08-10,DTDC,Jaipur,Tier-3,9,1,19.0,5.0
2026-08-10,DTDC,Lucknow,Tier-3,6,3,46.0,6.5
2026-08-10,Kwikship,Mumbai,Tier-1,12,0,0.0,6.17
2026-08-10,Kwikship,Delhi,Tier-1,7,0,0.0,4.57
2026-08-10,Kwikship,Pune,Tier-2,13,2,399.0,5.15
2026-08-10,Kwikship,Indore,Tier-2,10,1,144.0,6.6
2026-08-10,Kwikship,Jaipur,Tier-3,14,5,194.0,5.0
2026-08-10,Kwikship,Lucknow,Tier-3,9,4,409.0,5.82
2026-08-11,Delhivery,Mumbai,Tier-1,9,1,209.0,4.78
2026-08-11,Delhivery,Delhi,Tier-1,12,5,11162.0,5.33
2026-08-11,Delhivery,Pune,Tier-2,13,3,747.0,3.69
2026-08-11,Delhivery,Indore,Tier-2,10,3,545.0,6.1
2026-08-11,Delhivery,Jaipur,Tier-3,12,3,536.0,5.17
2026-08-11,Delhivery,Lucknow,Tier-3,10,0,0.0,5.6
2026-08-11,Bluedart,Mumbai,Tier-1,11,0,0.0,5.82
2026-08-11,Bluedart,Delhi,Tier-1,10,1,132.0,5.2
2026-08-11,Bluedart,Pune,Tier-2,5,1,226.0,7.0
2026-08-11,Bluedart,Indore,Tier-2,15,3,370.0,5.0
2026-08-11,Bluedart,Jaipur,Tier-3,15,7,405.0,5.33
2026-08-11,Bluedart,Lucknow,Tier-3,10,6,327.0,5.09
2026-08-11,Shiprocket,Mumbai,Tier-1,10,0,0.0,7.6
2026-08-11,Shiprocket,Delhi,Tier-1,8,0,0.0,7.5
2026-08-11,Shiprocket,Pune,Tier-2,9,1,111.0,7.22
2026-08-11,Shiprocket,Indore,Tier-2,9,0,0.0,6.11
2026-08-11,Shiprocket,Jaipur,Tier-3,7,1,175.0,7.14
2026-08-11,Shiprocket,Lucknow,Tier-3,6,0,0.0,7.83
2026-08-11,DTDC,Mumbai,Tier-1,15,8,1685.0,5.69
2026-08-11,DTDC,Delhi,Tier-1,6,3,12137.0,3.67
2026-08-11,DTDC,Pune,Tier-2,9,5,78.0,5.11
2026-08-11,DTDC,Indore,Tier-2,9,2,149.0,4.0
2026-08-11,DTDC,Jaipur,Tier-3,12,5,78.0,5.58
2026-08-11,DTDC,Lucknow,Tier-3,11,4,300.0,6.25
2026-08-11,Kwikship,Mumbai,Tier-1,11,1,224.0,4.82
2026-08-11,Kwikship,Delhi,Tier-1,12,3,502.0,4.92
2026-08-11,Kwikship,Pune,Tier-2,11,1,240.0,4.36
2026-08-11,Kwikship,Indore,Tier-2,11,1,116.0,5.0
2026-08-11,Kwikship,Jaipur,Tier-3,10,4,223.0,5.2
2026-08-11,Kwikship,Lucknow,Tier-3,10,2,0.0,4.8
2026-08-12,Delhivery,Mumbai,Tier-1,9,1,239.0,5.44
2026-08-12,Delhivery,Delhi,Tier-1,4,1,153.0,6.25
2026-08-12,Delhivery,Pune,Tier-2,18,5,1081.0,5.72
2026-08-12,Delhivery,Indore,Tier-2,12,2,419.0,5.33
2026-08-12,Delhivery,Jaipur,Tier-3,5,0,0.0,7.2
2026-08-12,Delhivery,Lucknow,Tier-3,6,0,0.0,7.83
2026-08-12,Bluedart,Mumbai,Tier-1,11,0,0.0,5.09
2026-08-12,Bluedart,Delhi,Tier-1,14,2,408.0,5.86
2026-08-12,Bluedart,Pune,Tier-2,9,0,0.0,5.0
2026-08-12,Bluedart,Indore,Tier-2,12,3,466.0,5.5
2026-08-12,Bluedart,Jaipur,Tier-3,7,4,198.0,5.14
2026-08-12,Bluedart,Lucknow,Tier-3,9,4,76.0,6.11
2026-08-12,Shiprocket,Mumbai,Tier-1,4,1,135.0,7.75
2026-08-12,Shiprocket,Delhi,Tier-1,4,0,0.0,6.5
2026-08-12,Shiprocket,Pune,Tier-2,4,0,0.0,7.5
2026-08-12,Shiprocket,Indore,Tier-2,6,0,0.0,7.5
2026-08-12,Shiprocket,Jaipur,Tier-3,4,0,0.0,6.25
2026-08-12,Shiprocket,Lucknow,Tier-3,4,1,108.0,8.0
2026-08-12,DTDC,Mumbai,Tier-1,9,3,256.0,7.1
2026-08-12,DTDC,Delhi,Tier-1,10,5,204.0,5.27
2026-08-12,DTDC,Pune,Tier-2,8,3,51.0,7.0
2026-08-12,DTDC,Indore,Tier-2,11,4,286.0,6.33
2026-08-12,DTDC,Jaipur,Tier-3,9,4,47.0,5.78
2026-08-12,DTDC,Lucknow,Tier-3,11,4,11766.0,4.93
2026-08-12,Kwikship,Mumbai,Tier-1,4,0,0.0,3.75
2026-08-12,Kwikship,Delhi,Tier-1,11,2,345.0,5.55
2026-08-12,Kwikship,Pune,Tier-2,14,2,298.0,6.5
2026-08-12,Kwikship,Indore,Tier-2,10,0,0.0,5.4
2026-08-12,Kwikship,Jaipur,Tier-3,12,6,0.0,4.67
2026-08-12,Kwikship,Lucknow,Tier-3,17,8,228.0,5.18
2026-08-13,Delhivery,Mumbai,Tier-1,16,6,1185.0,5.56
2026-08-13,Delhivery,Delhi,Tier-1,8,2,441.0,6.0
2026-08-13,Delhivery,Pune,Tier-2,11,0,0.0,5.45
2026-08-13,Delhivery,Indore,Tier-2,9,0,0.0,6.78
2026-08-13,Delhivery,Jaipur,Tier-3,8,2,287.0,4.13
2026-08-13,Delhivery,Lucknow,Tier-3,4,0,0.0,4.25
2026-08-13,Bluedart,Mumbai,Tier-1,6,1,0.0,5.71
2026-08-13,Bluedart,Delhi,Tier-1,13,0,0.0,4.77
2026-08-13,Bluedart,Pune,Tier-2,15,1,110.0,6.4
2026-08-13,Bluedart,Indore,Tier-2,10,2,304.0,6.8
2026-08-13,Bluedart,Jaipur,Tier-3,10,3,328.0,5.1
2026-08-13,Bluedart,Lucknow,Tier-3,4,3,148.0,4.0
2026-08-13,Shiprocket,Mumbai,Tier-1,7,1,390.0,8.2
2026-08-13,Shiprocket,Delhi,Tier-1,1,0,0.0,9.0
2026-08-13,Shiprocket,Indore,Tier-2,4,0,0.0,8.5
2026-08-13,Shiprocket,Jaipur,Tier-3,1,0,0.0,7.0
2026-08-13,Shiprocket,Lucknow,Tier-3,5,0,0.0,7.4
2026-08-13,DTDC,Mumbai,Tier-1,10,4,59.0,5.3
2026-08-13,DTDC,Delhi,Tier-1,12,6,102.0,4.83
2026-08-13,DTDC,Pune,Tier-2,8,4,59.0,4.88
2026-08-13,DTDC,Indore,Tier-2,2,1,252.0,3.0
2026-08-13,DTDC,Jaipur,Tier-3,12,3,57.0,5.75
2026-08-13,DTDC,Lucknow,Tier-3,8,3,57.0,5.13
2026-08-13,Kwikship,Mumbai,Tier-1,9,0,0.0,5.0
2026-08-13,Kwikship,Delhi,Tier-1,8,0,0.0,3.88
2026-08-13,Kwikship,Pune,Tier-2,2,1,108.0,4.5
2026-08-13,Kwikship,Indore,Tier-2,13,2,6113.0,5.57
2026-08-13,Kwikship,Jaipur,Tier-3,6,4,189.0,6.83
2026-08-13,Kwikship,Lucknow,Tier-3,8,2,0.0,5.38
2026-08-14,Delhivery,Mumbai,Tier-1,8,2,378.0,6.13
2026-08-14,Delhivery,Delhi,Tier-1,11,2,243.0,4.64
2026-08-14,Delhivery,Pune,Tier-2,9,2,409.0,5.56
2026-08-14,Delhivery,Indore,Tier-2,15,6,1513.0,5.4
2026-08-14,Delhivery,Jaipur,Tier-3,10,2,491.0,5.6
2026-08-14,Delhivery,Lucknow,Tier-3,8,0,0.0,6.75
2026-08-14,Bluedart,Mumbai,Tier-1,11,0,0.0,5.82
2026-08-14,Bluedart,Delhi,Tier-1,14,0,0.0,5.21
2026-08-14,Bluedart,Pune,Tier-2,10,1,192.0,5.7
2026-08-14,Bluedart,Indore,Tier-2,9,0,0.0,7.22
2026-08-14,Bluedart,Jaipur,Tier-3,3,2,100.0,7.0
2026-08-14,Bluedart,Lucknow,Tier-3,14,9,701.0,4.8
2026-08-14,Shiprocket,Mumbai,Tier-1,2,0,0.0,9.0
2026-08-14,Shiprocket,Delhi,Tier-1,2,0,0.0,8.0
2026-08-14,Shiprocket,Pune,Tier-2,3,0,0.0,8.33
2026-08-14,Shiprocket,Indore,Tier-2,1,0,0.0,8.0
2026-08-14,Shiprocket,Jaipur,Tier-3,5,0,0.0,8.6
2026-08-14,Shiprocket,Lucknow,Tier-3,3,0,0.0,8.33
2026-08-14,DTDC,Mumbai,Tier-1,11,3,48.0,6.71
2026-08-14,DTDC,Delhi,Tier-1,9,3,3004.0,3.73
2026-08-14,DTDC,Pune,Tier-2,12,4,76.0,4.83
2026-08-14,DTDC,Indore,Tier-2,14,8,152.0,6.0
2026-08-14,DTDC,Jaipur,Tier-3,6,4,316.0,6.0
2026-08-14,DTDC,Lucknow,Tier-3,15,7,327.0,5.0
2026-08-14,Kwikship,Mumbai,Tier-1,11,1,0.0,6.17
2026-08-14,Kwikship,Delhi,Tier-1,3,1,120.0,8.67
2026-08-14,Kwikship,Pune,Tier-2,11,0,0.0,4.73
2026-08-14,Kwikship,Indore,Tier-2,8,1,111.0,6.0
2026-08-14,Kwikship,Jaipur,Tier-3,12,3,104.0,5.62
2026-08-14,Kwikship,Lucknow,Tier-3,8,3,0.0,5.25
2026-08-15,Delhivery,Mumbai,Tier-1,4,0,0.0,4.5
2026-08-15,Delhivery,Delhi,Tier-1,4,2,640.0,6.25
2026-08-15,Delhivery,Pune,Tier-2,15,3,1029.0,6.19
2026-08-15,Delhivery,Indore,Tier-2,9,2,550.0,6.56
2026-08-15,Delhivery,Jaipur,Tier-3,13,4,935.0,5.62
2026-08-15,Delhivery,Lucknow,Tier-3,15,4,3880.0,5.0
2026-08-15,Bluedart,Mumbai,Tier-1,16,0,0.0,6.19
2026-08-15,Bluedart,Delhi,Tier-1,7,2,1581.0,6.5
2026-08-15,Bluedart,Pune,Tier-2,14,1,205.0,6.07
2026-08-15,Bluedart,Indore,Tier-2,12,0,0.0,5.42
2026-08-15,Bluedart,Jaipur,Tier-3,7,3,206.0,6.14
2026-08-15,Bluedart,Lucknow,Tier-3,15,10,677.0,5.6
2026-08-15,Shiprocket,Indore,Tier-2,2,0,0.0,9.0
2026-08-15,Shiprocket,Jaipur,Tier-3,1,0,0.0,9.0
2026-08-15,DTDC,Mumbai,Tier-1,7,2,207.0,5.0
2026-08-15,DTDC,Delhi,Tier-1,9,6,108.0,5.22
2026-08-15,DTDC,Pune,Tier-2,4,1,19.0,5.25
2026-08-15,DTDC,Indore,Tier-2,12,6,427.0,5.17
2026-08-15,DTDC,Jaipur,Tier-3,6,3,146.0,4.43
2026-08-15,DTDC,Lucknow,Tier-3,12,6,91.0,4.83
2026-08-15,Kwikship,Mumbai,Tier-1,10,2,410.0,5.6
2026-08-15,Kwikship,Delhi,Tier-1,7,0,0.0,5.86
2026-08-15,Kwikship,Pune,Tier-2,6,0,0.0,7.17
2026-08-15,Kwikship,Indore,Tier-2,7,1,147.0,4.86
2026-08-15,Kwikship,Jaipur,Tier-3,11,3,225.0,4.91
2026-08-15,Kwikship,Lucknow,Tier-3,9,0,0.0,5.0
2026-08-16,Delhivery,Mumbai,Tier-1,6,3,597.0,5.83
2026-08-16,Delhivery,Delhi,Tier-1,12,0,0.0,6.42
2026-08-16,Delhivery,Pune,Tier-2,11,3,895.0,5.57
2026-08-16,Delhivery,Indore,Tier-2,7,1,237.0,5.57
2026-08-16,Delhivery,Jaipur,Tier-3,5,1,324.0,5.8
2026-08-16,Delhivery,Lucknow,Tier-3,5,1,214.0,6.0
2026-08-16,Bluedart,Mumbai,Tier-1,10,0,0.0,6.0
2026-08-16,Bluedart,Delhi,Tier-1,11,0,0.0,5.0
2026-08-16,Bluedart,Pune,Tier-2,8,0,0.0,4.88
2026-08-16,Bluedart,Indore,Tier-2,10,0,0.0,6.1
2026-08-16,Bluedart,Jaipur,Tier-3,11,6,170.0,5.45
2026-08-16,Bluedart,Lucknow,Tier-3,10,4,405.0,5.3
2026-08-16,DTDC,Mumbai,Tier-1,9,3,51.0,5.78
2026-08-16,DTDC,Delhi,Tier-1,10,2,194.0,5.4
2026-08-16,DTDC,Pune,Tier-2,12,7,400.0,5.31
2026-08-16,DTDC,Indore,Tier-2,7,2,32.0,7.0
2026-08-16,DTDC,Jaipur,Tier-3,15,4,187.0,4.94
2026-08-16,DTDC,Lucknow,Tier-3,10,3,51.0,5.8
2026-08-16,Kwikship,Mumbai,Tier-1,6,1,162.0,4.5
2026-08-16,Kwikship,Delhi,Tier-1,8,1,178.0,6.25
2026-08-16,Kwikship,Pune,Tier-2,8,0,0.0,5.88
2026-08-16,Kwikship,Indore,Tier-2,8,1,117.0,5.5
2026-08-16,Kwikship,Jaipur,Tier-3,11,3,0.0,5.27
2026-08-16,Kwikship,Lucknow,Tier-3,10,4,212.0,5.36
2026-08-17,Delhivery,Mumbai,Tier-1,10,3,647.0,5.2
2026-08-17,Delhivery,Delhi,Tier-1,5,2,370.0,5.83
2026-08-17,Delhivery,Pune,Tier-2,16,6,1367.0,5.5
2026-08-17,Delhivery,Indore,Tier-2,13,1,288.0,6.38
2026-08-17,Delhivery,Jaipur,Tier-3,8,0,0.0,4.38
2026-08-17,Delhivery,Lucknow,Tier-3,14,5,5965.0,5.73
2026-08-17,Bluedart,Mumbai,Tier-1,9,0,0.0,5.22
2026-08-17,Bluedart,Delhi,Tier-1,5,0,0.0,3.8
2026-08-17,Bluedart,Pune,Tier-2,10,0,0.0,4.8
2026-08-17,Bluedart,Indore,Tier-2,6,0,0.0,6.67
2026-08-17,Bluedart,Jaipur,Tier-3,5,4,230.0,6.0
2026-08-17,Bluedart,Lucknow,Tier-3,11,10,993.0,7.64
2026-08-17,Shiprocket,Mumbai,Tier-1,1,1,192.0,2.0
2026-08-17,Shiprocket,Delhi,Tier-1,1,0,0.0,2.0
2026-08-17,Shiprocket,Pune,Tier-2,2,0,0.0,2.0
2026-08-17,Shiprocket,Indore,Tier-2,1,0,0.0,2.0
2026-08-17,Shiprocket,Lucknow,Tier-3,1,0,0.0,2.0
2026-08-17,DTDC,Mumbai,Tier-1,9,2,207.0,5.5
2026-08-17,DTDC,Delhi,Tier-1,12,3,172.0,3.83
2026-08-17,DTDC,Pune,Tier-2,11,3,51.0,4.55
2026-08-17,DTDC,Indore,Tier-2,11,2,32.0,7.18
2026-08-17,DTDC,Jaipur,Tier-3,8,4,70.0,5.75
2026-08-17,DTDC,Lucknow,Tier-3,15,6,231.0,6.33
2026-08-17,Kwikship,Mumbai,Tier-1,9,1,182.0,5.33
2026-08-17,Kwikship,Delhi,Tier-1,12,2,242.0,5.0
2026-08-17,Kwikship,Pune,Tier-2,13,0,0.0,5.46
2026-08-17,Kwikship,Indore,Tier-2,12,1,233.0,5.58
2026-08-17,Kwikship,Jaipur,Tier-3,12,4,0.0,5.25
2026-08-17,Kwikship,Lucknow,Tier-3,8,0,0.0,5.25
2026-08-18,Delhivery,Mumbai,Tier-1,15,2,459.0,3.73
2026-08-18,Delhivery,Delhi,Tier-1,2,0,0.0,5.0
2026-08-18,Delhivery,Pune,Tier-2,14,1,260.0,5.79
2026-08-18,Delhivery,Indore,Tier-2,14,5,1113.0,4.86
2026-08-18,Delhivery,Jaipur,Tier-3,10,1,390.0,5.6
2026-08-18,Delhivery,Lucknow,Tier-3,8,0,0.0,6.5
2026-08-18,Bluedart,Mumbai,Tier-1,8,0,0.0,4.88
2026-08-18,Bluedart,Delhi,Tier-1,4,0,0.0,4.0
2026-08-18,Bluedart,Pune,Tier-2,11,0,0.0,5.73
2026-08-18,Bluedart,Indore,Tier-2,14,1,201.0,5.36
2026-08-18,Bluedart,Jaipur,Tier-3,3,2,160.0,6.0
2026-08-18,Bluedart,Lucknow,Tier-3,9,7,596.0,5.11
2026-08-18,Shiprocket,Mumbai,Tier-1,1,0,0.0,3.0
2026-08-18,Shiprocket,Delhi,Tier-1,2,0,0.0,3.0
2026-08-18,Shiprocket,Jaipur,Tier-3,1,0,0.0,2.0
2026-08-18,Shiprocket,Lucknow,Tier-3,1,0,0.0,2.0
2026-08-18,DTDC,Mumbai,Tier-1,9,4,59.0,6.22
2026-08-18,DTDC,Delhi,Tier-1,12,4,65.0,5.33
2026-08-18,DTDC,Pune,Tier-2,8,3,51.0,4.88
2026-08-18,DTDC,Indore,Tier-2,6,2,27.0,5.83
2026-08-18,DTDC,Jaipur,Tier-3,11,4,70.0,5.09
2026-08-18,DTDC,Lucknow,Tier-3,5,3,51.0,3.8
2026-08-18,Kwikship,Mumbai,Tier-1,8,1,199.0,5.63
2026-08-18,Kwikship,Delhi,Tier-1,10,0,0.0,5.2
2026-08-18,Kwikship,Pune,Tier-2,3,0,0.0,4.33
2026-08-18,Kwikship,Indore,Tier-2,11,0,0.0,5.82
2026-08-18,Kwikship,Jaipur,Tier-3,9,4,232.0,5.67
2026-08-18,Kwikship,Lucknow,Tier-3,7,4,0.0,4.43
2026-08-19,Delhivery,Mumbai,Tier-1,5,0,0.0,5.6
2026-08-19,Delhivery,Delhi,Tier-1,11,0,0.0,5.27
2026-08-19,Delhivery,Pune,Tier-2,17,4,875.0,6.06
2026-08-19,Delhivery,Indore,Tier-2,5,2,329.0,6.0
2026-08-19,Delhivery,Jaipur,Tier-3,10,1,189.0,6.4
2026-08-19,Delhivery,Lucknow,Tier-3,9,0,0.0,4.78
2026-08-19,Bluedart,Mumbai,Tier-1,7,0,0.0,6.0
2026-08-19,Bluedart,Delhi,Tier-1,9,1,165.0,5.78
2026-08-19,Bluedart,Pune,Tier-2,6,0,0.0,5.0
2026-08-19,Bluedart,Indore,Tier-2,9,1,109.0,4.89
2026-08-19,Bluedart,Jaipur,Tier-3,9,7,10052.0,4.58
2026-08-19,Bluedart,Lucknow,Tier-3,7,5,538.0,6.0
2026-08-19,Shiprocket,Mumbai,Tier-1,4,1,238.0,3.0
2026-08-19,Shiprocket,Delhi,Tier-1,5,2,359.0,3.4
2026-08-19,Shiprocket,Pune,Tier-2,3,0,0.0,2.67
2026-08-19,Shiprocket,Indore,Tier-2,8,0,0.0,2.38
2026-08-19,Shiprocket,Jaipur,Tier-3,2,0,0.0,4.0
2026-08-19,Shiprocket,Lucknow,Tier-3,7,0,0.0,2.86
2026-08-19,DTDC,Mumbai,Tier-1,14,2,38.0,4.86
2026-08-19,DTDC,Delhi,Tier-1,5,0,0.0,5.0
2026-08-19,DTDC,Pune,Tier-2,8,5,67.0,4.88
2026-08-19,DTDC,Indore,Tier-2,11,2,38.0,6.27
2026-08-19,DTDC,Jaipur,Tier-3,8,4,194.0,4.0
2026-08-19,DTDC,Lucknow,Tier-3,5,3,45.0,6.6
2026-08-19,Kwikship,Mumbai,Tier-1,6,0,0.0,6.0
2026-08-19,Kwikship,Delhi,Tier-1,8,0,0.0,4.5
2026-08-19,Kwikship,Pune,Tier-2,7,0,0.0,4.43
2026-08-19,Kwikship,Indore,Tier-2,8,0,0.0,5.25
2026-08-19,Kwikship,Jaipur,Tier-3,10,0,0.0,5.1
2026-08-19,Kwikship,Lucknow,Tier-3,6,1,222.0,6.14
2026-08-20,Delhivery,Mumbai,Tier-1,3,0,0.0,4.33
2026-08-20,Delhivery,Delhi,Tier-1,11,4,9510.0,5.83
2026-08-20,Delhivery,Pune,Tier-2,8,0,0.0,4.88
2026-08-20,Delhivery,Indore,Tier-2,4,1,6326.0,7.14
2026-08-20,Delhivery,Jaipur,Tier-3,4,0,0.0,5.0
2026-08-20,Delhivery,Lucknow,Tier-3,10,3,856.0,4.8
2026-08-20,Bluedart,Mumbai,Tier-1,10,0,0.0,5.7
2026-08-20,Bluedart,Delhi,Tier-1,9,2,339.0,7.33
2026-08-20,Bluedart,Pune,Tier-2,7,2,382.0,5.86
2026-08-20,Bluedart,Indore,Tier-2,10,1,147.0,5.0
2026-08-20,Bluedart,Jaipur,Tier-3,9,3,153.0,6.44
2026-08-20,Bluedart,Lucknow,Tier-3,8,4,220.0,4.75
2026-08-20,Shiprocket,Mumbai,Tier-1,4,0,0.0,4.0
2026-08-20,Shiprocket,Delhi,Tier-1,8,0,0.0,3.13
2026-08-20,Shiprocket,Pune,Tier-2,5,0,0.0,2.6
2026-08-20,Shiprocket,Indore,Tier-2,3,1,105.0,4.0
2026-08-20,Shiprocket,Jaipur,Tier-3,11,0,0.0,4.27
2026-08-20,Shiprocket,Lucknow,Tier-3,3,1,161.0,2.33
2026-08-20,DTDC,Mumbai,Tier-1,3,0,0.0,5.33
2026-08-20,DTDC,Delhi,Tier-1,12,4,59.0,5.33
2026-08-20,DTDC,Pune,Tier-2,13,6,281.0,4.21
2026-08-20,DTDC,Indore,Tier-2,9,3,262.0,4.4
2026-08-20,DTDC,Jaipur,Tier-3,5,1,13.0,3.4
2026-08-20,DTDC,Lucknow,Tier-3,10,4,380.0,5.8
2026-08-20,Kwikship,Mumbai,Tier-1,12,0,0.0,4.83
2026-08-20,Kwikship,Delhi,Tier-1,7,1,0.0,5.13
2026-08-20,Kwikship,Pune,Tier-2,5,0,0.0,7.0
2026-08-20,Kwikship,Indore,Tier-2,9,0,0.0,6.0
2026-08-20,Kwikship,Jaipur,Tier-3,10,2,0.0,4.1
2026-08-20,Kwikship,Lucknow,Tier-3,9,5,0.0,6.67
2026-08-21,Delhivery,Mumbai,Tier-1,7,1,243.0,6.86
2026-08-21,Delhivery,Delhi,Tier-1,5,2,353.0,5.4
2026-08-21,Delhivery,Pune,Tier-2,12,4,730.0,5.92
2026-08-21,Delhivery,Indore,Tier-2,12,3,690.0,6.08
2026-08-21,Delhivery,Jaipur,Tier-3,7,2,431.0,5.29
2026-08-21,Delhivery,Lucknow,Tier-3,13,2,288.0,6.31
2026-08-21,Bluedart,Mumbai,Tier-1,10,1,158.0,5.7
2026-08-21,Bluedart,Delhi,Tier-1,13,0,0.0,6.15
2026-08-21,Bluedart,Pune,Tier-2,12,2,369.0,5.83
2026-08-21,Bluedart,Indore,Tier-2,8,1,5180.0,6.11
2026-08-21,Bluedart,Jaipur,Tier-3,12,4,448.0,5.85
2026-08-21,Bluedart,Lucknow,Tier-3,6,2,73.0,4.67
2026-08-21,Shiprocket,Mumbai,Tier-1,8,3,391.0,2.67
2026-08-21,Shiprocket,Delhi,Tier-1,6,1,179.0,3.0
2026-08-21,Shiprocket,Pune,Tier-2,6,0,0.0,4.0
2026-08-21,Shiprocket,Indore,Tier-2,6,1,132.0,4.67
2026-08-21,Shiprocket,Jaipur,Tier-3,7,1,0.0,3.38
2026-08-21,Shiprocket,Lucknow,Tier-3,2,0,0.0,3.5
2026-08-21,DTDC,Mumbai,Tier-1,6,3,51.0,5.5
2026-08-21,DTDC,Delhi,Tier-1,6,1,13.0,6.5
2026-08-21,DTDC,Pune,Tier-2,9,3,57.0,5.33
2026-08-21,DTDC,Indore,Tier-2,6,4,408.0,4.43
2026-08-21,DTDC,Jaipur,Tier-3,8,6,232.0,5.78
2026-08-21,DTDC,Lucknow,Tier-3,9,4,213.0,5.6
2026-08-21,Kwikship,Mumbai,Tier-1,9,0,0.0,7.0
2026-08-21,Kwikship,Delhi,Tier-1,9,2,297.0,5.56
2026-08-21,Kwikship,Pune,Tier-2,9,0,0.0,6.0
2026-08-21,Kwikship,Indore,Tier-2,15,0,0.0,4.8
2026-08-21,Kwikship,Jaipur,Tier-3,7,3,145.0,6.43
2026-08-21,Kwikship,Lucknow,Tier-3,12,5,105.0,5.07
2026-08-22,Delhivery,Mumbai,Tier-1,8,1,433.0,4.13
